Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)	Reviewed	Deprecated	To keep
hypo	hypo	Super Fast & Accurate Polisher for Long Read Genome Assemblies	HyPo	HyPo		HyPo	HyPo, a Hybrid Polisher, utilizes short as well as long reads within a single run to polish a long reads assembly of small and large genomes.	Optimisation and refinement, Genome assembly	Sequence assembly, Genomics	Up-to-date	https://github.com/kensung-lab/hypo	Assembly	hypo	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/hypo	https://github.com/galaxyproject/tools-iuc/tree/main/tools/hypo	1.0.3	hypo	1.0.3	Optimisation and refinement, Genome assembly	Sequence assembly, Genomics	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	39	354	True	False	True
icescreen	icescreen	ICEscreen identifies Integrative Conjugative Elements (ICEs) and Integrative Mobilizable Elements (IMEs) in Bacillota genomes.	icescreen	icescreen		ICEscreen	A tool to detect Firmicute ICEs and IMEs, isolated or enclosed in composite structures.	Database search, Protein feature detection	Mobile genetic elements, Sequence sites, features and motifs, Genomics, Molecular interactions, pathways and networks, Structural variation	To update	https://icescreen.migale.inrae.fr/	Genome annotation	icescreen	iuc	https://forgemia.inra.fr/ices_imes_analysis/icescreen	https://github.com/galaxyproject/tools-iuc/tree/main/tools/icescreen	1.3.1	icescreen	1.3.2	Database search, Protein feature detection	Mobile genetic elements, Sequence sites, features and motifs, Genomics, Molecular interactions, pathways and networks, Structural variation	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
idba_ud	idba_hybrid, idba_tran, idba_ud	Wrappers for the idba assembler variants.	idba	idba		IDBA	A short read assembler based on iterative De Bruijn graph. It is developed under 64-bit Linux, but should be suitable for all unix-like system.	Sequence assembly	Sequence assembly	To update	https://i.cs.hku.hk/~alse/hkubrg/projects/index.html	Assembly	idba	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/idba_ud	https://github.com/galaxyproject/tools-iuc/tree/main/tools/idba_ud		idba	1.1.3	Sequence assembly	Sequence assembly	3	0	3	3	3	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	69	1127	True	False	True
infernal	infernal_cmalign, infernal_cmbuild, infernal_cmpress, infernal_cmscan, infernal_cmsearch, infernal_cmstat	"Infernal (""INFERence of RNA ALignment"") is for searching DNA sequence databases for RNA structure and sequence similarities."	infernal	infernal		Infernal	"Infernal (""INFERence of RNA ALignment"") is for searching DNA sequence databases for RNA structure and sequence similarities. It is an implementation of a special case of profile stochastic context-free grammars called covariance models (CMs). A CM is like a sequence profile, but it scores a combination of sequence consensus and RNA secondary structure consensus, so in many cases, it is more capable of identifying RNA homologs that conserve their secondary structure more than their primary sequence."	Nucleic acid feature detection	Sequence sites, features and motifs, Structural genomics	To update	http://infernal.janelia.org/	RNA	infernal	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/infernal	https://github.com/bgruening/galaxytools/tree/master/tools/rna_tools/infernal	1.1.4	infernal	1.1.5	Nucleic acid feature detection	Sequence sites, features and motifs, Structural genomics	0	6	6	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	67	100294	True	False	True
instrain	instrain_compare, instrain_profile	InStrain is a tool for analysis of co-occurring genome populations from metagenomes	instrain	instrain		InStrain	InStrain is a tool for analysis of co-occurring genome populations from metagenomes that allows highly accurate genome comparisons, analysis of coverage, microdiversity, and linkage, and sensitive SNP detection with gene localization and synonymous non-synonymous identification	SNP detection, Genome comparison	Mapping, Metagenomics	To update	https://instrain.readthedocs.io/en/latest/#	Metagenomics	instrain	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/instrain	https://github.com/galaxyproject/tools-iuc/tree/main/tools/instrain	1.5.3	instrain	1.9.0	SNP detection, Genome comparison	Mapping, Metagenomics	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	5	94	True	False	True
integron_finder	integron_finder	"""IntegronFinder identify integrons with high accuracy and sensitivity.It searches for attC sites using covariance models, for integron-integrases using HMM profiles, and for other features (promoters, attI site) using pattern matching"""	integron_finder	integron_finder		Integron Finder	A tool to detect Integron in DNA sequences.	Nucleic acid feature detection, Sequence motif recognition, Protein feature detection, Genome annotation	Functional genomics, Mobile genetic elements, Molecular biology, Sequence analysis	Up-to-date	https://github.com/gem-pasteur/Integron_Finder	Sequence Analysis	integronfinder	iuc	https://github.com/galaxyproject/tools-iuc/blob/master/tools/integron_finder	https://github.com/galaxyproject/tools-iuc/tree/main/tools/integron_finder	2.0.5	integron_finder	2.0.5	Nucleic acid feature detection, Sequence motif recognition, Protein feature detection, Genome annotation	Functional genomics, Mobile genetic elements, Molecular biology, Sequence analysis	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	58	52965	True	False	True
interproscan	interproscan	Interproscan queries the interpro database and provides annotations.	interproscan_ebi	interproscan_ebi		InterProScan (EBI)	Scan sequences against the InterPro protein signature databases.	Sequence motif recognition, Protein feature detection	Gene and protein families, Sequence analysis	To update	http://www.ebi.ac.uk/Tools/pfa/iprscan5/	Sequence Analysis	interproscan	bgruening	https://github.com/galaxyproject/tools-iuc/tree/master/tools/interproscan	https://github.com/galaxyproject/tools-iuc/tree/main/tools/interproscan	5.59-91.0	interproscan	5.59_91.0	Sequence motif recognition, Protein feature detection	Gene and protein families, Sequence analysis	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	677	35243	True	False	True
iprscan5		Interproscan queries the interpro database and provides annotations.								To update	http://www.ebi.ac.uk/Tools/pfa/iprscan5/	Sequence Analysis	iprscan5	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/iprscan5	https://github.com/bgruening/galaxytools/tree/master/tools/iprscan5						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
iqtree	iqtree	Efficient phylogenomic software by maximum likelihood	iqtree	iqtree		iqtree	A fast and effective stochastic algorithm to infer phylogenetic trees by maximum likelihood. IQ-TREE compares favorably to RAxML and PhyML in terms of likelihoods with similar computing time	Phylogenetic analysis, Sequence analysis	Phylogenetics	Up-to-date	http://www.iqtree.org/	Phylogenetics	iqtree	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/iqtree/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/iqtree	2.3.4	iqtree	2.3.4	Phylogenetic analysis, Sequence analysis	Phylogenetics	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	681	21598	True	False	True
isescan	isescan	"""ISEScan is a pipeline to identify IS (Insertion Sequence) elements in genome and metagenomebased on profile hidden Markov models constructed from manually curated IS elements."""	ISEScan	ISEScan		ISEScan	Automated identification of insertion sequence elements in prokaryotic genomes.	Structural variation detection	Genomics, DNA structural variation, Sequence analysis, Genetic variation	To update	https://github.com/xiezhq/ISEScan	Sequence Analysis	ISEScan	iuc	https://github.com/galaxyproject/tools-iuc/blob/master/tools/isescan	https://github.com/galaxyproject/tools-iuc/tree/main/tools/isescan	1.7.2.3	isescan	1.7.2.1	Structural variation detection	Genomics, Sequence analysis, Genetic variation	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	50	57581	True	False	True
itsx	itsx	ITSx is an open source software utility to extract the highly variable ITS1 and ITS2 subregions from ITS sequences.	ITSx	ITSx		ITSx	TSx is an open source software utility to extract the highly variable ITS1 and ITS2 subregions from ITS sequences, which is commonly used as a molecular barcode for e.g. fungi. As the inclusion of parts of the neighbouring, very conserved, ribosomal genes (SSU, 5S and LSU rRNA sequences) in the sequence identification process can lead to severely misleading results, ITSx identifies and extracts only the ITS regions themselves.	Sequence feature detection	Functional, regulatory and non-coding RNA, Microbiology	Up-to-date	https://microbiology.se/software/itsx/	Metagenomics	itsx	bgruening	https://github.com/bgruening/galaxytools/tree/master/tools/itsx	https://github.com/bgruening/galaxytools/tree/master/tools/itsx	1.1.3	itsx	1.1.3	Sequence feature detection	Functional, regulatory and non-coding RNA, Microbiology	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	38	868	True	False	True
ivar	ivar_consensus, ivar_filtervariants, ivar_removereads, ivar_trim, ivar_variants	iVar is a computational package that contains functions broadly useful for viral amplicon-based sequencing								Up-to-date	https://github.com/andersen-lab/ivar	Sequence Analysis	ivar	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/ivar/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/ivar	1.4.3	ivar	1.4.3			5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	5	5	1171	1224275	True	False	True
jbrowse	jbrowse_to_standalone, jbrowse	JBrowse Genome Browser integrated as a Galaxy Tool	jbrowse	jbrowse		JBrowse	Slick, speedy genome browser with a responsive and dynamic AJAX interface for visualization of genome data. Being developed by the GMOD project as a successor to GBrowse.	Genome visualisation	Genomics	Up-to-date	https://jbrowse.org	Sequence Analysis	jbrowse	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/jbrowse	https://github.com/galaxyproject/tools-iuc/tree/main/tools/jbrowse	1.16.11	jbrowse	1.16.11	Genome visualisation	Genomics	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	2346	18229	True	False	True
jellyfish	jellyfish	Jellyfish is a tool for fast, memory-efficient counting of k-mers in DNA	Jellyfish	Jellyfish		Jellyfish	A command-line algorithm for counting k-mers in DNA sequence.	k-mer counting	Sequence analysis, Genomics	To update	https://github.com/gmarcais/Jellyfish	Assembly	jellyfish	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/jellyfish	https://github.com/galaxyproject/tools-iuc/tree/main/tools/jellyfish		kmer-jellyfish	2.3.1	k-mer counting	Sequence analysis, Genomics	0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	91	1138	True	False	True
kat_filter	kat_@EXECUTABLE@	Filtering kmers or reads from a database of kmers hashes								To update		Sequence Analysis	kat_filter	nml		https://github.com/phac-nml/galaxy_tools/tree/master/tools/kat_filter	2.3	kat	2.4.2			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	True	False	True
kc-align	kc-align	Kc-Align custom tool	kc-align	kc-align		kc-align	A fast and accurate tool for performing codon-aware multiple sequence alignments	Multiple sequence alignment	Mapping	Up-to-date	https://github.com/davebx/kc-align	Sequence Analysis	kc_align	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/kc-align	https://github.com/galaxyproject/tools-iuc/tree/main/tools/kc-align	1.0.2	kcalign	1.0.2	Multiple sequence alignment	Mapping	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19	363	True	False	True
khmer	khmer_abundance_distribution_single, khmer_abundance_distribution, khmer_count_median, khmer_partition, khmer_extract_partitions, khmer_filter_abundance, khmer_filter_below_abundance_cutoff, khmer_normalize_by_median	In-memory nucleotide sequence k-mer counting, filtering, graph traversal and more	khmer	khmer		khmer	khmer is a set of command-line tools for working with DNA shotgun sequencing data from genomes, transcriptomes, metagenomes, and single cells. khmer can make de novo assemblies faster, and sometimes better. khmer can also identify (and fix) problems with shotgun data.	Standardisation and normalisation, De-novo assembly	Sequence assembly	Up-to-date	https://khmer.readthedocs.org/	Assembly, Next Gen Mappers	khmer	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/khmer	https://github.com/galaxyproject/tools-iuc/tree/main/tools/khmer	3.0.0a3	khmer	3.0.0a3	Standardisation and normalisation, De-novo assembly	Sequence assembly	8	8	8	0	8	8	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	8	8	63	2022	True	False	True
kleborate	kleborate	Screen genome assemblies of Klebsiella pneumoniae and the Klebsiella pneumoniae species complex (KpSC)	kleborate	kleborate		Kleborate	Genomic surveillance framework and global population structure for Klebsiella pneumoniae.Kleborate is a tool to screen genome assemblies of Klebsiella pneumoniae and the Klebsiella pneumoniae species complex (KpSC) for:.A manuscript describing the Kleborate software in full is currently in preparation. In the meantime, if you use Kleborate, please cite the preprint: Lam, MMC. et al. Genomic surveillance framework and global population structure for Klebsiella pneumoniae. bioRxiv (2020).	Multilocus sequence typing, Genome assembly, Virulence prediction	Public health and epidemiology, Metagenomics, Population genomics, Sequence assembly, Whole genome sequencing	Up-to-date	https://github.com/katholt/Kleborate/wiki	Metagenomics	kleborate	iuc	https://github.com/katholt/Kleborate	https://github.com/galaxyproject/tools-iuc/tree/main/tools/kleborate	2.3.2	kleborate	2.3.2	Multilocus sequence typing, Genome assembly, Virulence prediction	Public health and epidemiology, Metagenomics, Population genomics, Sequence assembly, Whole genome sequencing	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	38	319	True	False	True
kofamscan	kofamscan	Gene function annotation tool based on KEGG Orthology and hidden Markov model	kofamscan	kofamscan		kofamscan	KofamScan is a gene function annotation tool based on KEGG Orthology and hidden Markov model. You need KOfam database to use this tool.	Sequence analysis, Gene functional annotation	Genomics	Up-to-date	https://github.com/takaram/kofam_scan	Sequence Analysis	kofamscan	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/kofamscan	https://github.com/galaxyproject/tools-iuc/tree/main/tools/kofamscan	1.3.0	kofamscan	1.3.0	Sequence analysis, Gene functional annotation	Genomics	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	33	594	True	False	True
kraken	kraken-filter, kraken-mpa-report, kraken-report, kraken-translate, kraken	Kraken is a system for assigning taxonomic labels to short DNAsequences, usually obtained through metagenomic studies. Previous attempts by otherbioinformatics software to accomplish this task have often used sequence alignmentor machine learning techniques that were quite slow, leading to the developmentof less sensitive but much faster abundance estimation programs. Kraken aims toachieve high sensitivity and high speed by utilizing exact alignments of k-mersand a novel classification algorithm.	kraken	kraken		Kraken	System for assigning taxonomic labels to short DNA sequences, usually obtained through metagenomic studies. Previous attempts by other bioinformatics software to accomplish this task have often used sequence alignment or machine learning techniques that were quite slow, leading to the development of less sensitive but much faster abundance estimation programs. It aims to achieve high sensitivity and high speed by utilizing exact alignments of k-mers and a novel classification algorithm.	Taxonomic classification	Taxonomy, Metagenomics	To update	http://ccb.jhu.edu/software/kraken/	Metagenomics	kraken	devteam	https://github.com/galaxyproject/tools-iuc/blob/master/tool_collections/kraken/	https://github.com/galaxyproject/tools-iuc/tree/main/tool_collections/kraken		kraken	1.1.1	Taxonomic classification	Taxonomy, Metagenomics	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	5	1209	33778	True	False	True
kraken2	kraken2	Kraken2 for taxonomic designation.	kraken2	kraken2		kraken2	Kraken 2 is the newest version of Kraken, a taxonomic classification system using exact k-mer matches to achieve high accuracy and fast classification speeds. This classifier matches each k-mer within a query sequence to the lowest common ancestor (LCA) of all genomes containing the given k-mer. The k-mer assignments inform the classification algorithm.	Taxonomic classification	Taxonomy, Metagenomics	Up-to-date	http://ccb.jhu.edu/software/kraken/	Metagenomics	kraken2	iuc	https://github.com/galaxyproject/tools-iuc/blob/master/tool_collections/kraken2/kraken2/	https://github.com/galaxyproject/tools-iuc/tree/main/tool_collections/kraken2/kraken2	2.1.3	kraken2	2.1.3	Taxonomic classification	Taxonomy, Metagenomics	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	2367	185308	True	False	True
kraken2tax	Kraken2Tax	Convert Kraken output to Galaxy taxonomy data.								To update	https://bitbucket.org/natefoo/taxonomy	Metagenomics	kraken2tax	devteam	https://github.com/galaxyproject/tools-devteam/blob/master/tool_collections/taxonomy/kraken2tax/	https://github.com/galaxyproject/tools-devteam/tree/main/tool_collections/taxonomy/kraken2tax	1.2+galaxy0	gawk				1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	481	14683	True	False	True
kraken_biom	kraken_biom	Create BIOM-format tables (http://biom-format.org) from Kraken output (http://ccb.jhu.edu/software/kraken/)								Up-to-date	https://github.com/smdabdoub/kraken-biom	Metagenomics	kraken_biom	iuc	https://github.com/smdabdoub/kraken-biom	https://github.com/galaxyproject/tools-iuc/tree/main/tools/kraken_biom	1.2.0	kraken-biom	1.2.0			0	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	182	1444	True	False	True
kraken_taxonomy_report	kraken_taxonomy_report	Kraken taxonomy report	Kraken-Taxonomy-Report	Kraken-Taxonomy-Report		Kraken-Taxonomy-Report	view report of classification for multiple samples	Visualisation, Classification	Metagenomics, Taxonomy	To update	https://github.com/blankenberg/Kraken-Taxonomy-Report	Metagenomics	kraken_taxonomy_report	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/kraken_taxonomy_report	https://github.com/galaxyproject/tools-iuc/tree/main/tools/kraken_taxonomy_report	0.0.3	biopython	1.70	Visualisation, Classification	Metagenomics, Taxonomy	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	354	2527	True	False	True
