Galaxy wrapper id	Galaxy tool ids	Description	bio.tool id	bio.tool ids	biii	bio.tool name	bio.tool description	EDAM operation	EDAM topic	Status	Source	ToolShed categories	ToolShed id	Galaxy wrapper owner	Galaxy wrapper source	Galaxy wrapper parsed folder	Galaxy wrapper version	Conda id	Conda version	EDAM operation (no superclasses)	EDAM topic (no superclasses)	Available on UseGalaxy.org (Main)	Available on UseGalaxy.org.au	Available on UseGalaxy.eu	Available on UseGalaxy.fr	Tools available on UseGalaxy.org (Main)	Tools available on UseGalaxy.org.au	Tools available on UseGalaxy.eu	Tools available on UseGalaxy.fr	Tools available on ANASTASIA	Tools available on APOSTL	Tools available on ARGs-OAP	Tools available on BF2I-MAP	Tools available on BioBix	Tools available on CIRM-CFBP	Tools available on Center for Phage Technology (CPT)	Tools available on ChemFlow	Tools available on Coloc-stats	Tools available on CorGAT	Tools available on CropGalaxy	Tools available on Dintor	Tools available on FreeBioinfo	Tools available on GASLINI	Tools available on Galaxy@AuBi	Tools available on Galaxy@Pasteur	Tools available on GalaxyTrakr	Tools available on Genomic Hyperbrowser	Tools available on GigaGalaxy	Tools available on HyPhy HIV NGS Tools	Tools available on IPK Galaxy Blast Suite	Tools available on ImmPort Galaxy	Tools available on InteractoMIX	Tools available on MISSISSIPPI	Tools available on Mandoiu Lab	Tools available on MiModD NacreousMap	Tools available on Oqtans	Tools available on Palfinder	Tools available on PepSimili	Tools available on PhagePromotor	Tools available on Protologger	Tools available on UseGalaxy.be	Tools available on UseGalaxy.cz	Tools available on UseGalaxy.no	No. of tool users (2022-2023) (usegalaxy.eu)	Total tool usage (usegalaxy.eu)
freec	control_freec	Control-FREEC is a tool for detection of copy-number changes and allelic imbalances (including LOH) using deep-sequencing data originally developed by the Bioinformatics Laboratory of Institut Curie (Paris). It automatically computes, normalizes, segments copy number and beta allele frequency (BAF) profiles, then calls copy number alterations and LOH.	freec	freec		FREEC	A tool for control-free copy number alteration (CNA) and allelic imbalances (LOH) detection using deep-sequencing data, particularly useful for cancer studies.	Copy number estimation, Variant calling, Genome alignment	DNA structural variation, Oncology, Human genetics, Data mining	To update	http://boevalab.inf.ethz.ch/FREEC/	Variant Analysis	control_freec	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/freec	https://github.com/galaxyproject/tools-iuc/tree/main/tools/freec	11.6	gawk		Copy number estimation, Variant calling, Genome alignment	Oncology, Human genetics, Data mining	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	44	665
freyja	freyja_aggregate_plot, freyja_boot, freyja_demix, freyja_variants	lineage abundances estimation	freyja	freyja						To update	https://github.com/andersen-lab/Freyja	Metagenomics, Sequence Analysis	freyja	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/freyja	https://github.com/galaxyproject/tools-iuc/tree/main/tools/freyja	1.4.4	freyja	1.5.1			2	0	4	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	55	20021
fsd	fsd, fsd_beforevsafter, fsd_regions, td	Tool that plots a histogram of sizes of read families								To update		Graphics	duplex_family_size_distribution	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/fsd	https://github.com/galaxyproject/tools-iuc/tree/main/tools/fsd	1.0.2	matplotlib				4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
funannotate	funannotate_annotate, funannotate_clean, funannotate_compare, funannotate_predict, funannotate_sort	Funannotate is a genome prediction, annotation, and comparison software package.	funannotate	funannotate		funannotate	funannotate is a pipeline for genome annotation (built specifically for fungi, but will also work with higher eukaryotes).	Genome annotation	Genomics	To update	https://funannotate.readthedocs.io	Genome annotation		iuc	https://github.com/galaxyproject/tools-iuc/tree/main/tools/funannotate	https://github.com/galaxyproject/tools-iuc/tree/main/tools/funannotate	1.8.15			Genome annotation	Genomics	3	5	5	5	3	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	900	5906
gatk4	gatk4_mutect2	A Galaxy wrapper for Mutect2 from GATK								To update	https://software.broadinstitute.org/gatk/gatk4	Variant Analysis	gatk4_mutect2	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gatk4	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gatk4	4.1.7.0	gatk4	4.5.0.0			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	181	2483
gdcwebapp	data_source_gdcwebapp	GDCWebApp automatically filter, extract, and convert genomic data from the Genomic Data Commons portal to BED format								To update	http://bioinf.iasi.cnr.it/gdcwebapp/	Data Source, Convert Formats	gdcwebapp	iuc	https://github.com/fabio-cumbo/GDCWebApp4Galaxy	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gdcwebapp	1.0.0	python				1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gecko	gecko	Ungapped genome comparison								Up-to-date	https://github.com/otorreno/gecko	Sequence Analysis	gecko	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gecko	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gecko	1.2	gecko	1.2			0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	112	519
gemini	gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_db_info, gemini_@BINARY@, gemini_@BINARY@, gemini_inheritance, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@, gemini_@BINARY@	GEMINI: a flexible framework for exploring genome variation	gemini	gemini		GEMINI	GEMINI (GEnome MINIng) is a flexible framework for exploring genetic variation in the context of the wealth of genome annotations available for the human genome. By placing genetic variants, sample phenotypes and genotypes, as well as genome annotations into an integrated database framework, GEMINI provides a simple, flexible, and powerful system for exploring genetic variation for disease and population genetics.	Sequence analysis, Genetic variation analysis	Sequence analysis	To update	https://github.com/arq5x/gemini	Sequence Analysis, Next Gen Mappers	gemini	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gemini	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gemini	0.20.1	gemini	0.30.2	Sequence analysis, Genetic variation analysis	Sequence analysis	1	2	2	2	1	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	662	4916
genebed_maf_to_fasta	GeneBed_Maf_Fasta2	Stitch gene blocks given a set of coding exon intervals								To update	https://github.com/galaxyproject/tools-iuc/tree/master/tools/genebed_maf_to_fasta/	Genomic Interval Operations	genebed_maf_to_fasta	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/genebed_maf_to_fasta/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/genebed_maf_to_fasta	1.0.1+galaxy0					1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	0	0	1	0	0	0	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	4
genehunter_modscore	genehunter_modscore	Maximised LOD score pedigree analysis utility								To update	https://www.helmholtz-muenchen.de/en/ige/service/software-download/genehunter-modscore/index.html	Variant Analysis	genehunter_modscore	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/genehunter_modscore/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/genehunter_modscore	3.0.0	ghm	3.1			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
geneiobio	gene_iobio_display_generation_iframe	Gene.iobio is an interactive tool for variant and trio analysis.								To update	https://github.com/iobio/gene.iobio	Sequence Analysis	geneiobio	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/geneiobio	https://github.com/galaxyproject/tools-iuc/tree/main/tools/geneiobio	4.7.1+galaxy1					0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	67
genetrack	genetrack	"Contains a tool that separately identifies peaks on the forward ""+” (W) and reverse “-” (C) strand."								To update		ChIP-seq	genetrack	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/genetrack	https://github.com/galaxyproject/tools-iuc/tree/main/tools/genetrack		numpy				1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
genomescope	genomescope	Analyze unassembled short reads								Up-to-date	https://github.com/tbenavi1/genomescope2.0	Statistics	genomescope	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/genomescope	https://github.com/galaxyproject/tools-iuc/tree/main/tools/genomescope	2.0	genomescope2	2.0			1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	329	2118
genomic_super_signature	genomic_super_signature	Interpretation of RNAseq experiments through robust, efficient comparison to public databases	genomicsupersignature	genomicsupersignature		GenomicSuperSignature	GenomicSuperSignature is a package for the interpretation of RNA-seq experiments through robust, efficient comparison to public databases.	Gene-set enrichment analysis, Essential dynamics, Deposition, Principal component visualisation, Dimensionality reduction	RNA-Seq, Transcriptomics, Microbial ecology, Genotype and phenotype, Microarray experiment	To update	https://github.com/shbrief/GenomicSuperSignature	Sequence Analysis, RNA, Transcriptomics	genomic_super_signature	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/genomic_super_signature	https://github.com/galaxyproject/tools-iuc/tree/main/tools/genomic_super_signature	1.2.0	bioconductor-genomicsupersignature	1.10.0	Gene-set enrichment analysis, Essential dynamics, Deposition, Principal component visualisation, Dimensionality reduction	RNA-Seq, Transcriptomics, Microbial ecology, Genotype and phenotype, Microarray experiment	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	11	46
genrich	genrich	Genrich is a peak-caller for genomic enrichment assays (e.g. ChIP-seq, ATAC-seq).								To update	https://github.com/jsh58/Genrich	ChIP-seq	genrich	iuc	https://github.com/jsh58/Genrich	https://github.com/galaxyproject/tools-iuc/tree/main/tools/genrich	0.5+galaxy2	genrich	0.6.1			1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	79	3515
get_hrun	get_hrun	Annotate indel variants with homopolymer context								To update	https://github.com/galaxyproject/tools-iuc/tree/master/tools/get_hrun	Variant Analysis	get_hrun	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/get_hrun	https://github.com/galaxyproject/tools-iuc/tree/main/tools/get_hrun	0.5.9.2	pyfaidx	0.8.1.1			0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4
getorganelle	get_annotated_regions_from_gb, get_organelle_from_reads	GetOrganelle - This toolkit assembles organelle genomes from genomic skimming data.	getorganelle	getorganelle		GetOrganelle	A fast and versatile toolkit for accurate de novo assembly of organelle genomes.This toolkit assemblies organelle genome from genomic skimming data.	De-novo assembly, Genome assembly, Mapping assembly, Mapping, Sequence trimming	Cell biology, Sequence assembly, Whole genome sequencing, Plant biology, Model organisms	Up-to-date	https://github.com/Kinggerm/GetOrganelle	Assembly	getorganelle	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/getorganelle	https://github.com/galaxyproject/tools-iuc/tree/main/tools/getorganelle	1.7.7.1	getorganelle	1.7.7.1	De-novo assembly, Genome assembly, Mapping assembly, Mapping, Sequence trimming	Cell biology, Sequence assembly, Whole genome sequencing, Plant biology, Model organisms	0	2	2	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	18	495
gfa_to_fa	gfa_to_fa	gfa_to_fa - Converting GFA format to Fasta format								To update	http://gfa-spec.github.io/GFA-spec/	Convert Formats	gfa_to_fa	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gfa_to_fa	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gfa_to_fa	0.1.2					1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	332	8274
gff3_rebase	gff3.rebase	Rebase a GFF against a parent GFF (e.g. an original genome)								To update	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gff3_rebase	Sequence Analysis	gff3_rebase	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gff3_rebase	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gff3_rebase	1.2	bcbiogff	0.6.6			1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	12	135
gffcompare	gffcompare	Galaxy wrappers for Geo Pertea's GffCompare package.	gffcompare	gffcompare		gffcompare	Program for comparing, annotating, merging and tracking transcripts in GFF files.	Sequence annotation	Nucleic acids, Sequence analysis	Up-to-date	https://github.com/gpertea/gffcompare/	Transcriptomics	gffcompare	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gffcompare	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gffcompare	0.12.6	gffcompare	0.12.6	Sequence annotation	Nucleic acids, Sequence analysis	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	381	3477
gffread	gffread	gffread filters and/or converts GFF3/GTF2 records	gffread	gffread		gffread	program for filtering, converting and manipulating GFF files	Sequence annotation	Nucleic acids, Sequence analysis	Up-to-date	http://ccb.jhu.edu/software/stringtie/gff.shtml#gffread/	Sequence Analysis	gffread	devteam	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gffread	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gffread	0.12.7	gffread	0.12.7	Sequence annotation	Nucleic acids, Sequence analysis	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	680	10995
ggplot2	ggplot2_heatmap, ggplot2_pca, ggplot2_histogram, ggplot2_point, ggplot2_violin	ggplot2 is a system for declaratively creating graphics, based on The Grammar of Graphics.You provide the data, tell ggplot2 how to map variables to aesthetics, what graphical primitives to use,and it takes care of the details.	ggplot2	ggplot2		ggplot2	Plotting system for R, based on the grammar of graphics.	Visualisation	Data visualisation	To update	https://github.com/tidyverse/ggplot2	Visualization		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/ggplot2	https://github.com/galaxyproject/tools-iuc/tree/main/tools/ggplot2	3.4.0	r-base		Visualisation	Data visualisation	5	5	5	5	5	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	5	1388	22148
ggupset	emc-ggupset	Create Upset Plots with ggupset								To update	https://github.com/const-ae/ggupset	Graphics	ggupset	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/ggupset	https://github.com/galaxyproject/tools-iuc/tree/main/tools/ggupset	1.0	r-ggupset				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
glimmer	glimmer_acgt_content, glimmer_build_icm, glimmer_extract, glimmer_gbk_to_orf, glimmer_glimmer_to_gff, glimmer_long_orfs, glimmer_knowledge_based, glimmer_not_knowledge_based	Glimmer makes gene predictions.	gemini	gemini		GEMINI	GEMINI (GEnome MINIng) is a flexible framework for exploring genetic variation in the context of the wealth of genome annotations available for the human genome. By placing genetic variants, sample phenotypes and genotypes, as well as genome annotations into an integrated database framework, GEMINI provides a simple, flexible, and powerful system for exploring genetic variation for disease and population genetics.	Sequence analysis, Genetic variation analysis	Sequence analysis	To update	https://ccb.jhu.edu/software/glimmer/	Sequence Analysis		bgruening	https://github.com/galaxyproject/tools-iuc/tree/master/tools/glimmer	https://github.com/galaxyproject/tools-iuc/tree/main/tools/glimmer		glimmer	3.02	Sequence analysis, Genetic variation analysis	Sequence analysis	0	0	4	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	187	3965
goenrichment	goenrichment, goslimmer	Performs GO Enrichment analysis.	goenrichment	goenrichment		GOEnrichment	GOEnrichment is a tool for performing GO enrichment analysis of gene sets, such as those obtained from RNA-seq or Microarray experiments, to help characterize them at the functional level. It is available in Galaxy Europe and as a stand-alone tool.GOEnrichment is flexible in that it allows the user to use any version of the Gene Ontology and any GO annotation file they desire. To enable the use of GO slims, it is accompanied by a sister tool GOSlimmer, which can convert annotation files from full GO to any specified GO slim.The tool features an optional graph clustering algorithm to reduce the redundancy in the set of enriched GO terms and simplify its output.It was developed by the BioData.pt / ELIXIR-PT team at the Instituto Gulbenkian de Ciência.	Gene-set enrichment analysis	Transcriptomics	Up-to-date	https://github.com/DanFaria/GOEnrichment	Genome annotation		iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/goenrichment	https://github.com/galaxyproject/tools-iuc/tree/main/tools/goenrichment	2.0.1	goenrichment	2.0.1	Gene-set enrichment analysis	Transcriptomics	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	408	5484
goseq	goseq	goseq does selection-unbiased testing for category enrichment amongst differentially expressed (DE) genes for RNA-seq data	goseq	goseq		GOseq	Detect Gene Ontology and/or other user defined categories which are over/under represented in RNA-seq data.	Gene functional annotation	RNA-Seq	To update	https://bioconductor.org/packages/release/bioc/html/goseq.html	Statistics, RNA, Micro-array Analysis	goseq	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/goseq	https://github.com/galaxyproject/tools-iuc/tree/main/tools/goseq	1.50.0	bioconductor-goseq	1.54.0	Gene functional annotation	RNA-Seq	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1210	19167
gprofiler	gprofiler_convert, gprofiler_gost, gprofiler_orth, gprofiler_random, gprofiler_snpense	functional enrichment analysis of gene lists, convertion between various types of namespaces, translation gene identifiers between organisms and more								To update	https://biit.cs.ut.ee/gprofiler	Statistics, Web Services	gprofiler	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gprofiler/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gprofiler	@TOOL_VERSION@+galaxy11	r-gprofiler2				5	0	5	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	196	3443
graphembed	graphembed	Compute a 2D embedding of a data matrix given supervised class information								Up-to-date	https://github.com/fabriziocosta/GraphEmbed	Statistics, Graphics	graphembed	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/graphembed/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/graphembed	2.4	graph_embed	2.4			1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	63
graphlan	graphlan, graphlan_annotate	GraPhlAn is a software tool for producing high-quality circular representations of taxonomic and phylogenetic trees	graphlan	graphlan		GraPhlAn	GraPhlAn is a software tool for producing high-quality circular representations of taxonomic and phylogenetic trees. GraPhlAn focuses on concise, integrative, informative, and publication-ready representations of phylogenetically- and taxonomically-driven investigation.	Phylogenetic inference, Phylogenetic tree visualisation, Phylogenetic tree editing, Taxonomic classification	Metagenomics, Phylogenetics, Phylogenomics, Cladistics	To update	https://github.com/biobakery/graphlan	Metagenomics, Graphics, Phylogenetics	graphlan	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/humann2/	https://github.com/galaxyproject/tools-iuc/tree/main/tools/graphlan		graphlan	1.1.3	Phylogenetic inference, Phylogenetic tree visualisation, Phylogenetic tree editing, Taxonomic classification	Metagenomics, Phylogenetics, Phylogenomics, Cladistics	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	432	9277
gtdbtk	gtdbtk_classify_wf	GTDB-Tk is a software tool kit for assigning objective taxonomic classifications to bacterial and archaeal genomesbased on the Genome Database Taxonomy GTDB. It is designed to work with recent advances that allow hundreds orthousands of metagenome-assembled genomes (MAGs) to be obtained directly from environmental samples. It can alsobe applied to isolate and single-cell genomes. 	GTDB-Tk	GTDB-Tk		GTDB-Tk	a toolkit to classify genomes with the Genome Taxonomy Database.GTDB-Tk: a toolkit for assigning objective taxonomic classifications to bacterial and archaeal genomes.GTDB-Tk is a software toolkit for assigning objective taxonomic classifications to bacterial and archaeal genomes based on the Genome Database Taxonomy GTDB. It is designed to work with recent advances that allow hundreds or thousands of metagenome-assembled genomes (MAGs) to be obtained directly from environmental samples. It can also be applied to isolate and single-cell genomes. The GTDB-Tk is open source and released under the GNU General Public License (Version 3).	Genome alignment, Taxonomic classification, Sequence assembly, Query and retrieval	Metagenomics, Taxonomy, Phylogenetics, Database management, Proteins	To update	https://github.com/Ecogenomics/GTDBTk	Metagenomics	gtdbtk	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gtdbtk	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gtdbtk	2.3.2	gtdbtk	2.4.0	Genome alignment, Taxonomic classification, Sequence assembly, Query and retrieval	Metagenomics, Taxonomy, Phylogenetics, Database management, Proteins	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gtfToBed12	gtftobed12	Convert GTF files to BED12 format	UCSC_Genome_Browser_Utilities	UCSC_Genome_Browser_Utilities		UCSC Genome Browser Utilities	Utilities for handling sequences and assemblies from the UCSC Genome Browser project.		Sequence analysis	To update	http://genome-source.cse.ucsc.edu/gitweb/?p=kent.git;a=blob;f=src/userApps/README	Convert Formats	gtftobed12	iuc	https://github.com/galaxyproject/tools-iuc/tree/master/tools/gtfToBed12	https://github.com/galaxyproject/tools-iuc/tree/main/tools/gtfToBed12	357	ucsc-gtftogenepred	447		Sequence analysis	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1200	8107
